Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
CLI,2023-10-01,508.0,508.0,457.2,457.2,0.00 %,318724.0,147360743.6,,,,,457.2,457.2,7.984602011672678,0.0,0.0,,,,,,0.0
CLI,2023-10-02,450.0,457.0,442.1,450.9,-1.38 %,287052.0,128964045.3,-0.013779527559055094,-0.013875346493617068,,,456.23076923076917,456.7333333333333,17.02409319565794,-0.5025641025641221,-0.10051282051282442,,,,,,-287052.0
CLI,2023-10-03,446.0,450.0,445.0,446.0,-1.09 %,125451.0,55970652.0,-0.010867154579729421,-0.010926633406974421,,,454.65680473372777,455.9382716049382,27.31679498146572,-1.2814668712104549,-0.33670363065235054,,,,,,-412503.0
CLI,2023-10-04,437.1,454.2,437.1,447.7,0.38 %,154840.0,69363122.2,0.003811659192825001,0.0038044132268556696,,,453.58652708238503,455.3280292638317,36.38828633405639,-1.7415021814466627,-0.617663340811213,,,,,,-257663.0
CLI,2023-10-05,447.7,447.7,441.1,442.0,-1.27 %,99886.0,44331701.2,-0.012731740004467307,-0.012813483169221753,448.76000000000005,,451.8039844543258,454.34076783688124,36.408030385241425,-2.536783382555427,-1.0014873491600558,,,,,,-357549.0
CLI,2023-10-08,442.0,444.0,431.0,432.3,-2.19 %,104649.0,45503056.9,-0.021945701357465985,-0.02219009040411195,443.78000000000003,,448.8033714613526,452.70811836748265,36.12382234185735,-3.9047469061300717,-1.582139260554059,,,,,,-462198.0
CLI,2023-10-09,430.0,433.0,424.1,424.6,-1.78 %,69000.0,29438943.5,-0.01781170483460559,-0.017972242404430367,438.52,,445.0797758519137,450.6260355254469,34.56090651558074,-5.5462596735332,-2.3749633431498873,,,,,,-531198.0
CLI,2023-10-10,420.0,429.9,418.0,418.2,-1.51 %,61914.0,26067057.0,-0.015073009891662825,-0.015187762274622605,432.96000000000004,,440.94442572085006,448.22410696800637,32.33734939759036,-7.279681247156304,-3.3559069239511707,,,,,,-593112.0
CLI,2023-10-11,413.6,425.0,413.6,417.3,-0.22 %,60228.0,25177970.8,-0.002152080344332785,-0.002154399397026214,426.88,,437.30682176379617,445.9334323777837,31.517144199154586,-8.62661061398751,-4.410047661958439,,,,,,-653340.0
CLI,2023-10-12,415.1,420.0,408.0,410.0,-1.75 %,79060.0,32533453.3,-0.017493410016774513,-0.017648227899153438,420.48,,433.1057722616737,443.271696646096,44.51077082792626,-10.16592438442234,-5.561223006451219,,,,,,-732400.0
CLI,2023-10-16,405.1,408.0,390.6,393.1,-4.12 %,92874.0,36723268.0,-0.04121951219512188,-0.04209312727053877,412.64000000000004,,426.95103806757004,439.5552746723111,34.154113557358016,-12.604236604741061,-6.969825726109187,,,,,,-825274.0
CLI,2023-10-17,395.0,407.0,394.2,399.0,1.50 %,41125.0,16358464.3,0.015008903586873457,0.014897384462048706,407.52,,422.6508783648669,436.5511802521399,27.444134078212258,-13.900301887272974,-8.355920958341946,,,,,,-784149.0
CLI,2023-10-18,399.0,409.5,396.0,407.0,2.01 %,45507.0,18396035.8,0.020050125313283207,0.01985176855273153,405.28000000000003,,420.24305092411817,434.36220393716656,30.03367003367005,-14.11915301304839,-9.508567369283234,,,,,,-738642.0
CLI,2023-10-19,402.0,409.3,400.1,404.0,-0.74 %,34627.0,13989639.5,-0.0073710073710073765,-0.0073983074814449245,402.62,,417.74412001271537,432.1131517936727,25.910147172734312,-14.369031780957357,-10.48066025161806,14.90714285714284,,,,,-773269.0
CLI,2023-10-29,396.2,400.0,390.0,394.0,-2.48 %,58403.0,23004183.1,-0.024752475247524774,-0.025063968663216276,399.41999999999996,,414.09117847229766,429.28995536451174,23.24530924252953,-15.198776892214084,-11.424283579737267,12.27857142857141,,,,,-831672.0
CLI,2023-10-30,390.0,393.8,388.5,391.0,-0.76 %,35285.0,13779562.6,-0.0076142131979695105,-0.007643349312568012,399.0,,410.5386894765595,426.4536623745479,19.746162927981104,-15.914972897988378,-12.322421443387489,11.592857142857127,,,,,-866957.0
CLI,2023-10-31,391.0,394.0,389.1,391.0,0.00 %,31696.0,12396059.5,0.0,0.0,397.4,,407.5327372493965,423.8274651616184,27.026301663982807,-16.2947279122219,-13.116882737154373,11.521428571428556,,,,,-866957.0
CLI,2023-11-01,386.0,395.0,386.0,389.0,-0.51 %,38011.0,14827242.2,-0.005115089514066473,-0.0051282163669194554,393.8,,404.6815469033355,421.2476529274245,22.270802022134163,-16.56610602408898,-13.806727394541296,10.94285714285713,,,,,-904968.0
CLI,2023-11-02,381.3,389.0,381.3,382.0,-1.80 %,37752.0,14503985.1,-0.01799485861182515,-0.018158735011871065,389.4,,401.1920781489762,418.3404193772449,21.212909942738165,-17.148341228268748,-14.475050161286786,11.02142857142856,,,,,-942720.0
CLI,2023-11-05,381.3,381.3,375.2,378.0,-1.05 %,36349.0,13709754.0,-0.010471204188481686,-0.010526412986987504,386.2,413.715,397.62406612605673,415.3522401641157,20.560040363269422,-17.728174038058967,-15.125674936641223,10.578571428571419,413.715,25.000532099600534,463.716064199201,363.71393580079894,-979069.0
CLI,2023-11-06,375.0,387.0,375.0,383.7,1.51 %,37391.0,14339717.6,0.015079365079365026,0.014966801633318956,384.74,410.03999999999996,395.48190210666337,413.0076297815886,21.44631881783708,-17.525727674925236,-15.605685484298027,10.799999999999992,410.03999999999996,23.636889099790356,457.31377819958067,362.76622180041926,-941678.0
CLI,2023-11-07,383.5,403.2,382.0,403.0,5.03 %,56868.0,22591905.5,0.050299713317696115,0.04907556469377628,387.14,407.645,396.6385325517921,412.2663238718413,43.58818770226541,-15.627791320049198,-15.610106651448262,11.464285714285706,407.645,21.61949595303176,450.8839919060635,364.40600809393646,-884810.0
CLI,2023-11-08,400.0,413.8,397.0,413.0,2.48 %,53030.0,21683603.5,0.02481389578163773,0.024511031014349784,391.94,405.995,399.15568138997793,412.3206702517049,46.53317393903166,-13.164988861726954,-15.121083093504001,11.849999999999994,405.995,19.713433170516485,445.42186634103297,366.56813365896704,-831780.0
CLI,2023-11-09,406.2,411.1,398.5,405.6,-1.79 %,41773.0,16982005.0,-0.017917675544794176,-0.018080140684059335,396.66,403.89,400.147115022289,411.82284282565263,46.13608992372542,-11.675727803363657,-14.432012035475934,12.028571428571423,403.89,17.100320095495864,438.09064019099173,369.68935980900824,-873553.0
CLI,2023-11-20,405.0,415.5,401.2,406.4,0.20 %,56840.0,23247296.8,0.001972386587770991,0.001970443987298517,402.34000000000003,402.11,401.1090973265522,411.4211507644932,55.274405881347214,-10.31205343794096,-13.60802031596894,11.664285714285711,402.11,14.593722514907013,431.297445029814,372.922554970186,-816713.0
CLI,2023-11-21,402.0,406.0,394.0,396.0,-2.56 %,46023.0,18385221.6,-0.025590551181102317,-0.025923685009791544,404.8,400.29499999999996,400.3230823532365,410.27884330045663,59.67207074428886,-9.955760947220142,-12.87756844221918,11.557142857142853,400.29499999999996,12.786854886747376,425.8687097734947,374.72129022650523,-862736.0
CLI,2023-11-22,389.1,409.0,389.1,406.2,2.58 %,45978.0,18492671.8,0.025757575757575646,0.025431437891803656,405.44,399.375,401.2272235296616,409.9767067596821,59.95243322356382,-8.749483230020473,-12.051951399779439,12.014285714285709,399.375,11.548017601576214,422.47103520315244,376.27896479684756,-816758.0
CLI,2023-11-23,400.2,434.0,400.2,430.0,5.86 %,125720.0,53044485.0,0.058591826686361426,0.05693955954132382,408.84000000000003,399.96500000000003,405.6538045250983,411.4599136663723,61.563028367461946,-5.806109141274021,-10.802782948078356,13.771428571428569,399.96500000000003,12.794582529542007,425.554165059084,374.37583494091604,-691038.0
